med	you
gbr-12935	0.07941596640295343
rosiglitazone	-0.39415816512425333
cirazoline	0.4508686206597728
diethyltoluamide	-0.556404511296081
brd-k73700643	0.6663363946349277
baccatin-iii	-0.18911714606384694
m-chlorophenylbiguanide	1.6743799644219957
maprotiline	0.11061147285343281
aniracetam	-0.4299566796488292
meclizine	0.927598016166723
mdl-72832	-1.4378905764228123
cilostamide	-0.4638228699353766
trapidil	0.7305740127916863
rs-56812	-0.4044473960808402
yohimbine	-0.08521383682910035
pimozide	0.4061112451469518
gw-9662	-0.022861666285628485
sch-23390	0.8260112812836072
fpl-64176	0.833363965881677
monastrol	-0.19601340475394768
nnc-711	0.8646017076032453
cgp-13501	-1.1192648909955025
rhc-80267	-1.091755939653481
t-0156	-0.09697230281095856
raclopride	-0.506272380183147
sb-202190	-0.15003339567830146
sr-57227a	-0.16531155591035596
brd-k95992530	-0.5199071881145134
olomoucine	-0.6884891315122497
mead-acid	-0.5706662746493965
brd-k97440753	0.015182801098669199
pyrazolanthrone	0.5007347559637871
coumestrol	-0.5966597629856437
meclofenamic-acid	0.9776140538105355
w-13	0.7531707036131102
megestrol-acetate	0.09970131674601466
clomethiazole	-0.6764181395361121
felbamate	-2.5501700948763433
salvinorin-a	-0.30561285367024627
dantrolene	0.06652645136681885
methocarbamol	0.16830083775300528
l-701252	-0.9483247183486204
metoclopramide	0.0606759799117292
my-5445	1.1188447833073032
metoprolol	0.4608051457151841
ys-035	-0.9742351785506455
auraptene	0.14662494431346715
fccp	-0.644581933873935
minoxidil	0.45962217753092577
loperamide	0.4369229153052856
naloxone	-0.12230218611160619
isoreserpine	0.9012202276743834
vincristine	-1.3461293913361092
formoterol	-0.0181062428769801
u-99194	0.2814836676795951
cyclopiazonic-acid	0.7977183481776253
indolophenanthridine	1.6133988409712945
lfm-a13	0.18302018995111682
cephaeline	-1.2014558714650212
arctigenin	-0.09058855729666165
betulinic-acid	-0.40781365028514033
jlk-6	0.45208839723391475
guggulsterone	-0.9021251072271947
beclomethasone-dipropionate	-0.6599307748773189
skf-86002	1.2348252172431318
cl-218872	0.06772441803288193
brd-k97118047	-1.7212265974153458
sb-239063	-0.06018848426061733
brd-k15164005	0.22942610644929148
sib-1757	0.8567666926685067
nimesulide	0.39117635955306035
su-4312	1.2252460327848693
naphazoline	-1.3237579469504472
levomepromazine	-0.20754809200016713
nobiletin	-0.6520048678309303
cinobufagin	-1.410620428251742
brd-a39415247	0.24070717562248964
mocimycin	1.1456797378897574
tyrphostin-47	0.7900595341705158
norgestrel	-0.6460782587548853
nortriptyline	0.5507640777712522
tangeritin	-0.0056606885784514435
ml-7	-0.07547049492607641
noscapine	-0.5531940058565372
brd-k71726959	-0.4598310813037618
buphenine	0.6659775741810996
orphenadrine	-0.5519031750873608
oxybenzone	-0.18079378171928054
endecaphyllin-x	0.7193106283068571
sinensetin	-0.5614774477519434
t-0901317	0.26589382095516473
remoxipride	-0.09621029563178721
brl-54443	-0.21328885242960433
bemesetron	-0.08281045624890186
glibenclamide	-0.037086957401941394
l-741626	-0.4984705819938294
bp-554	0.9895232256825073
cgp-37157	-0.29559685963553983
h-9	-1.2381291369264151
zardaverine	0.21788835253844063
desoxycortone	-0.807961638628488
sb-408124	0.7613400812925989
brd-a84389633	0.8004210240585338
pd-98059	0.5656988576623595
benperidol	-0.2673965627738368
butabindide	-0.5011513534655626
bromocriptine	0.9570102328079713
exo-1	1.0812313640430802
kenpaullone	-0.6247283094313781
dppe	0.5684104838358056
cp-94253	0.3459385363713872
nsc-632839	-0.2733900393420785
puromycin	-0.6834617159970008
clofibric-acid	0.1146301257286502
cgk-733	-0.6818363778367742
brd-a49765801	-0.03274024192510557
gw-6471	0.655820426086595
pirenzepine	0.8842356523436861
econazole	0.53432161587498606
mycophenolate-mofetil	0.19390763148850765
ranitidine	-0.23227922696450118
flumetasone	-1.5959928080328931
brd-a53131506	-1.3067648457290033
xylazine	0.158394285934859
enalapril	0.30040404916914476
tolazamide	0.13409279799699897
quercetagetin	0.9625726688624181
ketoprofen	0.9773870556501252
fenretinide	-1.026243141012332
immepip	1.6374521725479785
farnesylthioacetic-acid	-0.007721911956131568
brd-k26373640	-1.2793146312198216
mnitmt	-0.8786801190002165
bufalin	-1.8171383184620293
loreclezole	-0.45966590060463103
gp-1a	0.9530140342926436
nitrocaramiphen	-0.7551162263450152
cgp-7930	0.26358666890293947
fillalbin	-0.29803823138850793
palmitoylethanolamide	-1.1232493383150277
bmy-7378	-0.35349976546837836
ly-341495	0.3314059974653342
fluprostenol	-0.07494991248048492
l-692585	0.0299696904922942
dau-5884	0.2584661439437443
solanine	-0.18719440954239475
bumetanide	-0.6659368963715072
penfluridol	0.03816914748347972
carbenoxolone	0.30425783919758514
bezafibrate	0.4827066760207953
zolmitriptan	-0.0765964976012022
cetirizine	-0.9074716414010369
finasteride	-0.4164823418395381
bicalutamide	0.5562428404741855
vardenafil	0.7024373508163028
hydrocortisone-valerate	1.414133599651199
omeprazole	0.5635806484883675
crotamiton	0.5590440412576582
kavain	-0.9067916185496676
prothionamide	0.25174617544505834
prazosin	-0.0660914968664094
probenecid	-0.6253964935122126
procainamide	-0.14457367346830632
pentylenetetrazol	-0.03185733680899648
bml-257	0.15629542955699366
ssr-69071	-0.3991950800864852
dipropyl-5ct	0.3475761352126858
ici-199441	1.190248522268402
brd-k33396764	0.6457646522245981
brinzolamide	-0.17536743555439774
levocabastine	0.6515172526377836
gs-39783	0.6331180231534096
ouabain	-1.4506049186995937
proxyfan	0.8772231835870987
triamcinolone	-0.14453406551751663
mrs-1220	1.0819289514244173
eugenitol	0.46806036902654613
ly-2183240	-0.5940943718782766
malonoben	-0.9613487657633382
altanserin	0.48206688401583125
propoxycaine	-0.10838301797850926
docosatrienoic-acid	0.03326851306248821
nafcillin	0.7158948489812406
diphenidol	-1.1138437173701459
h-8	-2.1531082146942806
boldine	0.5769679499735227
brl-37344	0.5998752873698099
mepyramine	0.6897567078995247
pnu-282987	0.1438412810169094
pyrimethamine	0.12054734544492104
quinidine	0.5846284344300455
harpagoside	-0.05785437103399821
reserpine	0.19716563119391123
clomifene	0.25287837407815505
methantheline	0.5640297395262106
tiabendazole	-0.13454633934358748
thiothixene	-0.056215389413817034
procarbazine	-0.5029405418550934
tolbutamide	-1.1842505494511812
picrotoxin	-0.238901884264924
cyproterone	-0.006789172171253459
trioxsalen	0.4347092481999517
vincamine	-1.0375090725985574
tripelennamine	0.17989610304686313
bifemelane	-0.392981183553062
ethisterone	-1.4364781167905074
bay-59-3074	0.926627545483477
cgs-12066b	-0.7818539582112749
psoromic-acid	-0.6895889366233141
sr-95639a	-0.1333105355506441
ccmq	-0.0492188492263029
ergocornine	-1.016401432173385
ly-364947	0.29194710302591315
amn-082	0.6267390236435273
tremorine	-1.4372526771673058
skimmianine	-0.8362565801116608
sc-9	-0.07351231022903007
co-102862	1.5841970764281927
rs-45041-190	-0.7455628432141487
fananserin	0.6659940887168105
ehna	1.7468003661066944
gw-405833	-0.047416503642938146
apafant	0.4068859378750003
tiotidine	0.22206537548827548
butoconazole	0.34655297179156214
betahistine	0.8837380024033691
hydroquinidine	0.2931391577589941
nizatidine	-0.4032161220862346
erythromycin	0.46363041504144625
hydrastine	-0.18599586538930374
lidocaine	0.10063316295135641
trimethobenzamide	-0.23576063554343998
phentolamine	1.0589593552645176
dactinomycin	0.78056826412297
propafenone	-0.42980533438409096
temefos	1.072682389421102
lovastatin	1.6076005728257288
deguelin	-0.07352848807140826
carprofen	-0.16945458811690906
ivermectin	-0.7818187358002091
pentoxifylline	0.009863500781498544
alverine	0.16808721855484166
nilutamide	0.8784079383101399
amantadine	0.9390877397730762
fr-122047	-0.12284263749199924
tyrphostin-b44	-0.08820087360761604
devazepide	-0.08623955969414114
brd-k31477169	-0.5197209723933627
ym-976	1.5880354351015318
rimexolone	-0.9075162808557046
sc-560	0.5183819800459688
noreleagnine	-0.43976130877951786
bemegride	-0.7784131580423012
reserpic-acid	-0.6357468815544054
cinanserin	0.497119631140208
brd-k33211335	0.27709381858269655
sew-2871	-0.0686132831929201
su-1498	0.900450428037228
fluperlapine	0.5740848926551616
levonorgestrel	0.12386247957385865
brd-k17415526	0.9442559236177149
sr-59230a	1.3059353247798131
brd-k17693482	0.5765647140564706
sr-27897	0.8334887042675233
jwh-015	0.02223091118006214
nnc-63-0532	1.1995256019964338
cl-82198	-1.102532830843701
metaxalone	1.4338147124599547
proguanil	0.07601390480775472
nateglinide	-0.9351404081011843
losartan	-0.7475151289752628
homosalate	0.45857851593088206
rwj-21757	-0.011034172156417119
brd-k01815685	0.6874797322324151
mr-16728	0.21398740757156515
propofol	-0.2212698805091752
felodipine	0.9299763136874846
valsartan	-0.36994825722381763
neca	-0.5799701619890815
hydrocortisone	-0.7818522057435984
necrostatin-1	0.9734637911589316
oleanolic-acid	1.0125387683545648
nonoxynol-9	-0.39763208337874073
cyclopenthiazide	-0.3714827469850168
hinokitiol	1.3717228987073267
brd-k00824317	-0.5792077034946586
denbufylline	0.9434666702831227
ceforanide	1.0585997361961457
le-300	-0.4406880451803836
brd-k37883585	-0.08480807362273796
forskolin	1.0471571335780645
clocortolone-pivalate	0.205383973125619
roquinimex	-0.8318957951052713
seneciphylline	-0.8437852870154714
ter-14687	0.08459162451763022
ay-9944	-0.21665934357446434
thenoyltrifluoroacetone	-0.7257443343304559
prostaglandin-a1	1.3293930720778053
tyrphostin-1	-0.24291674722642753
dh-97	1.1866268189063627
telmisartan	0.8721640950379385
dup-697	0.46068176157069307
hydralazine	1.2446191149199093
rhizocarpic-acid	-0.5344799695260775
ranolazine	0.6936474334767697
vitexin	-0.7313303949163839
dantron	1.2950229555893182
nifurtimox	2.087142928860756
deoxycorticosterone-acetate	-0.8340853867143173
tramadol	0.06442319490423579
meptazinol	-0.1916734144779645
brd-a95513702	-1.2573661690359075
betaxolol	-0.46447666004023386
phenoxybenzamine	-0.3407718353227347
dibutyrylcyclic-gmp	-1.5097151633411
racecadotril	-0.4769832906644601
cephalotaxine	-0.44732457350109434
pantoprazole	-0.05298208108970006
brd-a11605036	0.04288839426197572
dicyclohexylurea	0.8802699395525057
flucloxacillin	-1.2551670985667305
phenformin	-0.1374250105202361
brd-k08438429	0.5290250358108203
nnc-55-0396	-0.4664511653757575
thioproperazine	0.0015086974004569836
nbi-27914	-1.0604834205419635
rs-100329	-0.43610252370146907
timolol	0.15757891219295084
lidoflazine	0.4652831463336995
zolantidine	-0.9060035215695986
norcyclobenzaprine	0.574126121520592
d-4476	-0.02471861513433795
semaxanib	0.08777151236321082
lasalocid	1.3109671545149642
am-630	0.1664218476122531
phenanthridone	-0.05769619581269536
brd-k63792901	-0.2339263054401524
progesterone	-0.04603436755249575
nsc-3852	-0.21342462042272137
meprylcaine	0.10323132443003862
ly-16350	-0.9524443470536297
enrofloxacin	0.10046786834537186
tc-1	-1.799132158442666
testosterone-propionate	-0.6574408311077736
mesoridazine	0.7993030130641076
sb-415286	-0.8884402578787935
cpccoet	-0.4294862191432235
formestane	-0.8689121321509339
pseudopelletierine	0.6006635719594533
deoxyrhapontin	-1.0516919485876575
nas-181	-0.9284200901560179
fluconazole	0.26863963651241385
zaldaride	-1.7380143320280463
nsc-95397	1.2005813886869239
sdz-wag-994	-1.6975086709534142
tcb2	-0.1120631108515785
pha-665752	0.2234978025110685
cgp-20712	0.57015499343653
estrone	-1.274193185160455
l-803087	-0.5217145320412692
rg-14620	0.021949771024728813
remacemide	-0.1635315794734992
tc-2559	0.7341779841958284
vesamicol	-0.7384745036649211
flurofamide	-0.35169661681452674
sb-221284	0.45477016854569907
pq-401	0.2874052955151612
brd-k14844937	0.2896222036938537
ci-966	-0.44871052180748927
brd-k14965640	-0.3007137163966167
zm-323881	-0.6191320011994814
ibc-293	-0.08702975486609624
cgs-20625	-0.7210333057748626
r-96544	0.46669222988424064
gr-46611	1.1258022597961561
cccp	-0.5476481572312175
trap-101	0.22532366019904523
bp-897	0.07558244395099256
flupentixol	0.35819085474870793
butein	0.6822027322245336
diflorasone	-1.0435512531888411
hippeastrine	-0.16159871021448718
brd-k18059238	-0.8960217038356992
biperiden	-0.2868998330074802
pifithrin-alpha	-0.5155143645866892
eplerenone	-0.3391579428425434
brd-k47869605	-0.0042860718147781016
methoprene-acid	-0.25331905750668704
way-170523	-0.10900513207085391
bongkrek-acid	-0.03102407586551766
sulmazole	-0.5991001870800544
cgp-71683	-1.1559955659918608
carteolol	-0.5492464404165919
brd-k68873215	0.10091714218122243
flavokavain-b	0.19028885843463747
le-135	1.1692849435530548
xanthoxyline	-1.1326460298796426
scriptaid	0.7772617005377266
nefopam	0.006940071081938965
cct-018159	0.5104594796663111
sulconazole	0.49217230677984464
ritodrine	-0.8077155709761286
glipizide	-0.2898944052878779
sulpiride	0.1765660120628376
cefixime	-0.5076962688347747
hexylcaine	0.4037649537026959
c-1	1.1576569042324985
mt-21	0.48491460414864296
fluvoxamine	0.4620216864970376
p-1075	-0.4663139243339673
brd-k72783841	-0.48472588085258433
ppt	0.17608484526490165
sb-200646	-0.013931291502471148
pirinixic-acid	-0.27014623839963203
moxonidine	-0.15613893360163938
hexamethyleneamiloride	-0.6791877490393508
w-12	0.8319938311565137
sb-334867	0.8358806776742124
iriflophenone	-0.2697212222822428
iobenguane	0.5115024176622871
fenobam	0.39683487719697574
ro-16-6941	0.6486474360139844
brd-k49061529	-0.1050540940543197
sch-442416	0.37107546282101816
sb-366791	0.06785690556255955
potassium-canrenoate	0.43745013126471205
leoidin	-0.9958142009222265
doxorubicin	1.9219629357166206
bisbenzimide	0.013568876457153487
suloctidil	-0.7212650396611768
jtc-801	-1.6332442043162634
sb-216641	0.12265433395990498
l-701324	-0.5173090846365042
flecainide	0.3070303240676214
ag-957	-0.6109348863815812
e-4031	0.7979681263951222
brd-k50311478	0.7027628860444249
badge	0.7316390481828291
sb-218078	0.2312000760692472
mirtazapine	-0.05974092015244461
deoxyandirobin	1.897734188071586
bisindolylmaleimide-ix	1.2962151206445718
leucodin	-0.43553111287740254
brd-k16604360	0.22021008735010936
salsolinol	0.3514927304433097
dephostatin	0.8048440122822808
brazilin	-0.6436882568097597
phenacetin	0.4048555831461159
nsc-663284	-0.38203353422918096
domperidone	-0.3143013702352736
candesartan-cilextil	0.8767591313633476
sappanone-a	0.5863389312659941
arcyriaflavin-a	0.2984216718776265
strychnine	-0.9546697896351835
bibx-1382	-0.5705356628015479
sildenafil	0.9472042996139309
ketotifen	-0.055959229616927446
isoxicam	0.9778076859033357
labetalol	-0.25385933866104154
mephentermine	0.41839938383495334
verteporfin	1.41099599365926
ns-1619	-0.3294451776285547
brd-k03670461	0.3913245266912133
talampicillin	1.0121551077620898
brd-k88741031	0.8179924492496299
brd-k89595132	-0.9845103392830044
budesonide	-0.1976939196305193
brucine	-0.30223276841614066
chlortalidone	-0.19073980776850633
clemastine	1.61488578129657
cinchonine	-0.7047640940352451
piperine	0.35406911729772556
clonidine	-2.3679787748348367
loxapine	-0.19706823246608973
cortisone-acetate	-0.46981212486162566
cyclopentolate	-0.223800644695427
flutamide	-1.18114989839355
butylparaben	1.5819845714908594
droperidol	0.5448465243510089
etamivan	1.5301958615458233
amsacrine	0.9704894397309268
midodrine	0.165891324983361
mitotane	-1.0777938434225895
proscillaridin	-1.6404908169910788
naltrexone	0.59331515352785
coumarin	-0.47963474447449866
niclosamide	-1.0455383932912254
aminoglutethimide	-1.2190899450633461
pergolide	-1.3587430888223262
phenazone	0.13489703056525826
thiotepa	0.9267247164149857
lupanine	-0.15283496560094798
oxibendazole	-0.5173481904562242
benzthiazide	0.2898901342467728
naftidrofuryl	0.7326148107487288
quipazine	-0.4041821625509727
bisacodyl	-0.7345665319278181
ritanserin	0.7891261520368871
amoxapine	0.19624585112899892
etodolac	1.7620718261459047
fenoterol	1.0555133486446067
fenbufen	0.8918369340669489
dehydrocholate	-0.3965543029135605
mebeverine	0.9978385457717428
desipramine	0.7185423965202372
nicergoline	-0.5127114790588959
dexamethasone	-0.7109892918453412
spiperone	0.005755640788008142
dexamethasone-acetate	1.0209821415261022
erythromycin-estolate	0.39441952882579323
brd-k24053527	-0.4390451774326653
brd-a36066264	0.10396225046993664
diclofenac	1.1805264247751326
buspirone	1.285364652430573
dicycloverine	0.4107046238315862
amiodarone	0.6407311915927234
alprenolol	0.5581263330545457
bithionol	-0.17649671928149072
clofibrate	-0.346390993072887
caffeine	-0.45461014490704227
resorcinol	-1.5356579315769199
carbamazepine	0.8492162725804807
nimodipine	-0.09108471056014726
carbinoxamine	-0.3087082631375137
thalidomide	-0.613614987409199
desoxypeganine	0.1339817952630603
nitrendipine	0.5769687532394727
chlorambucil	0.4177400553500579
celecoxib	-0.5908236576102652
chloroquine	-1.2071451424305426
terfenadine	-0.43614061785052993
practolol	1.501123568200652
selamectin	1.419934194500816
naproxol	-0.25582028665630435
pindolol	-1.0143761876226678
colforsin	0.9003194912006437
diethylcarbamazine	-0.12639497055429005
alrestatin	-0.2402700945866291
icariin	-0.36793299287631276
proadifen	-1.1016362935624275
brd-k45330754	0.4359580954216537
diflunisal	0.31444478329804454
piperidolate	-0.27907472099993996
menadione	1.0527832673325512
brd-k72166146	-0.6176206565571284
salicin	0.8594937881620237
dioxybenzone	0.6670124938242881
altretamine	1.4981308836553544
asiatic-acid	-0.08226049575982262
quinapril	0.5329824463940106
dipyridamole	0.06392223655318767
bendroflumethiazide	-0.14079641484435365
disopyramide	0.12029955782650852
bepridil	-0.12366647669978707
bromhexine	0.7043173281813712
brd-k25836724	1.6943035938516944
amcinonide	-0.8498066861171694
perindopril	0.08973197516525826
albendazole	0.40120970911848486
rosuvastatin	-0.5335919140457073
escitalopram	1.1434507505971636
deracoxib	-0.5366227904089741
iopanoic-acid	-0.06394740601788045
cilostazol	0.37076479030227766
ketorolac	0.6138668174100966
mexiletine	0.4011636289572053
alfuzosin	-0.14218261169102894
perphenazine	-0.7998306449164231
oxaprozin	-0.022541550662218197
